# Time	field	min	position(min)	max	position(max)
1291	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1292	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1293	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1294	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1295	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1296	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1297	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1298	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1299	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1300	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1301	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1302	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1303	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1304	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1305	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1306	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1307	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1308	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1309	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1310	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1311	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1312	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1313	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1314	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1315	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1316	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1317	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1318	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1319	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1320	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1321	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1322	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1323	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1324	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1325	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1326	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1327	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1328	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1329	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1330	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1331	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1332	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1333	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1334	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1335	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1336	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1337	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1338	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1339	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1340	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1341	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1342	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1343	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1344	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1345	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1346	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1347	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1348	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1349	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1350	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1351	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1352	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1353	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1354	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1355	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1356	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1357	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1358	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1359	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1360	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1361	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1362	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1363	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1364	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1365	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1366	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1367	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1368	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1369	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1370	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1371	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1372	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1373	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1374	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1375	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1376	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1377	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1378	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1379	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1380	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1381	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1382	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1383	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1384	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1385	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1386	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1387	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1388	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1389	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1390	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1391	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1392	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1393	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1394	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1395	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1396	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1397	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1398	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1399	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1400	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1401	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1402	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1403	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1404	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1405	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1406	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1407	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1408	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1409	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1410	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1411	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1412	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1413	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1414	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1415	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1416	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1417	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1418	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1419	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1420	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1421	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1422	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1423	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1424	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1425	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1426	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1427	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1428	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1429	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1430	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1431	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1432	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1433	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1434	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1435	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1436	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1437	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1438	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1439	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1440	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1441	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1442	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1443	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1444	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1445	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1446	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1447	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1448	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1449	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1450	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1451	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1452	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1453	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1454	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1455	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1456	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1457	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1458	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1459	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1460	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1461	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1462	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1463	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1464	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1465	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1466	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1467	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1468	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1469	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1470	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1471	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1472	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1473	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1474	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1475	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1476	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1477	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1478	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1479	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1480	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1481	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1482	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1483	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1484	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1485	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1486	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1487	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1488	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1489	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1490	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1491	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1492	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1493	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1494	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1495	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1496	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1497	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1498	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1499	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1500	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1501	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1502	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1503	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1504	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1505	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1506	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1507	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1508	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1509	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1510	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1511	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1512	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1513	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1514	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1515	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1516	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1517	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1518	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1519	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1520	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1521	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1522	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1523	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1524	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1525	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1526	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1527	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1528	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1529	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1530	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1531	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1532	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1533	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1534	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1535	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1536	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1537	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1538	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1539	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1540	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1541	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1542	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1543	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1544	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1545	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1546	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1547	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1548	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1549	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1550	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1551	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1552	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1553	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1554	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1555	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1556	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1557	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1558	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1559	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1560	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1561	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1562	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1563	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1564	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1565	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1566	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1567	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1568	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1569	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1570	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1571	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1572	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1573	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1574	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1575	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1576	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1577	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1578	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1579	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1580	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1581	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
