# Time	field	min	position(min)	max	position(max)
1310	Ua	0	(0 0.0093083 0)	0.638587	(0.247248 0.0141314 0)
1311	Ua	0	(0 0.0093083 0)	0.638823	(0.247248 0.0141314 0)
1312	Ua	0	(0 0.0093083 0)	0.639052	(0.247248 0.0141314 0)
1313	Ua	0	(0 0.0093083 0)	0.639274	(0.247248 0.0141314 0)
1314	Ua	0	(0 0.0093083 0)	0.639488	(0.247248 0.0141314 0)
1315	Ua	0	(0 0.0093083 0)	0.639697	(0.247248 0.0141314 0)
1316	Ua	0	(0 0.0093083 0)	0.639898	(0.247248 0.0141314 0)
1317	Ua	0	(0 0.0093083 0)	0.640094	(0.247248 0.0141314 0)
1318	Ua	0	(0 0.0093083 0)	0.640283	(0.247248 0.0141314 0)
1319	Ua	0	(0 0.0093083 0)	0.640467	(0.247248 0.0141314 0)
1320	Ua	0	(0 0.0093083 0)	0.640645	(0.247248 0.0141314 0)
1321	Ua	0	(0 0.0093083 0)	0.640817	(0.247248 0.0141314 0)
1322	Ua	0	(0 0.0093083 0)	0.640984	(0.247248 0.0141314 0)
1323	Ua	0	(0 0.0093083 0)	0.641145	(0.247248 0.0141314 0)
1324	Ua	0	(0 0.0093083 0)	0.641302	(0.247248 0.0141314 0)
1325	Ua	0	(0 0.0093083 0)	0.641453	(0.247248 0.0141314 0)
1326	Ua	0	(0 0.0093083 0)	0.6416	(0.247248 0.0141314 0)
1327	Ua	0	(0 0.0093083 0)	0.641742	(0.247248 0.0141314 0)
1328	Ua	0	(0 0.0093083 0)	0.641879	(0.247248 0.0141314 0)
1329	Ua	0	(0 0.0093083 0)	0.642012	(0.247248 0.0141314 0)
1330	Ua	0	(0 0.0093083 0)	0.642161	(0.246029 0.0141661 2.4581e-20)
1331	Ua	0	(0 0.0093083 0)	0.64231	(0.246029 0.0141661 2.4581e-20)
1332	Ua	0	(0 0.0093083 0)	0.642454	(0.246029 0.0141661 2.4581e-20)
1333	Ua	0	(0 0.0093083 0)	0.642594	(0.246029 0.0141661 2.4581e-20)
1334	Ua	0	(0 0.0093083 0)	0.642729	(0.246029 0.0141661 2.4581e-20)
1335	Ua	0	(0 0.0093083 0)	0.64286	(0.246029 0.0141661 2.4581e-20)
1336	Ua	0	(0 0.0093083 0)	0.642987	(0.246029 0.0141661 2.4581e-20)
1337	Ua	0	(0 0.0093083 0)	0.643109	(0.246029 0.0141661 2.4581e-20)
1338	Ua	0	(0 0.0093083 0)	0.643228	(0.246029 0.0141661 2.4581e-20)
1339	Ua	0	(0 0.0093083 0)	0.643343	(0.246029 0.0141661 2.4581e-20)
1340	Ua	0	(0 0.0093083 0)	0.643454	(0.246029 0.0141661 2.4581e-20)
1341	Ua	0	(0 0.0093083 0)	0.643562	(0.246029 0.0141661 2.4581e-20)
1342	Ua	0	(0 0.0093083 0)	0.643666	(0.246029 0.0141661 2.4581e-20)
1343	Ua	0	(0 0.0093083 0)	0.643766	(0.246029 0.0141661 2.4581e-20)
1344	Ua	0	(0 0.0093083 0)	0.643864	(0.246029 0.0141661 2.4581e-20)
1345	Ua	0	(0 0.0093083 0)	0.643958	(0.246029 0.0141661 2.4581e-20)
1346	Ua	0	(0 0.0093083 0)	0.644049	(0.246029 0.0141661 2.4581e-20)
1347	Ua	0	(0 0.0093083 0)	0.644137	(0.246029 0.0141661 2.4581e-20)
1348	Ua	0	(0 0.0093083 0)	0.644222	(0.246029 0.0141661 2.4581e-20)
1349	Ua	0	(0 0.0093083 0)	0.644305	(0.246029 0.0141661 2.4581e-20)
1350	Ua	0	(0 0.0093083 0)	0.644384	(0.246029 0.0141661 2.4581e-20)
1351	Ua	0	(0 0.0093083 0)	0.644461	(0.246029 0.0141661 2.4581e-20)
1352	Ua	0	(0 0.0093083 0)	0.644535	(0.246029 0.0141661 2.4581e-20)
1353	Ua	0	(0 0.0093083 0)	0.644607	(0.246029 0.0141661 2.4581e-20)
1354	Ua	0	(0 0.0093083 0)	0.644677	(0.246029 0.0141661 2.4581e-20)
1355	Ua	0	(0 0.0093083 0)	0.644744	(0.246029 0.0141661 2.4581e-20)
1356	Ua	0	(0 0.0093083 0)	0.644809	(0.246029 0.0141661 2.4581e-20)
1357	Ua	0	(0 0.0093083 0)	0.644872	(0.246029 0.0141661 2.4581e-20)
1358	Ua	0	(0 0.0093083 0)	0.644932	(0.246029 0.0141661 2.4581e-20)
1359	Ua	0	(0 0.0093083 0)	0.644991	(0.246029 0.0141661 2.4581e-20)
1360	Ua	0	(0 0.0093083 0)	0.645048	(0.246029 0.0141661 2.4581e-20)
1361	Ua	0	(0 0.0093083 0)	0.645102	(0.246029 0.0141661 2.4581e-20)
1362	Ua	0	(0 0.0093083 0)	0.645155	(0.246029 0.0141661 2.4581e-20)
1363	Ua	0	(0 0.0093083 0)	0.645206	(0.246029 0.0141661 2.4581e-20)
1364	Ua	0	(0 0.0093083 0)	0.645255	(0.246029 0.0141661 2.4581e-20)
1365	Ua	0	(0 0.0093083 0)	0.645302	(0.246029 0.0141661 2.4581e-20)
1366	Ua	0	(0 0.0093083 0)	0.645348	(0.246029 0.0141661 2.4581e-20)
1367	Ua	0	(0 0.0093083 0)	0.645392	(0.246029 0.0141661 2.4581e-20)
1368	Ua	0	(0 0.0093083 0)	0.645435	(0.246029 0.0141661 2.4581e-20)
1369	Ua	0	(0 0.0093083 0)	0.645476	(0.246029 0.0141661 2.4581e-20)
1370	Ua	0	(0 0.0093083 0)	0.645516	(0.246029 0.0141661 2.4581e-20)
1371	Ua	0	(0 0.0093083 0)	0.645554	(0.246029 0.0141661 2.4581e-20)
1372	Ua	0	(0 0.0093083 0)	0.645591	(0.246029 0.0141661 2.4581e-20)
1373	Ua	0	(0 0.0093083 0)	0.645627	(0.246029 0.0141661 2.4581e-20)
1374	Ua	0	(0 0.0093083 0)	0.645662	(0.246029 0.0141661 2.4581e-20)
1375	Ua	0	(0 0.0093083 0)	0.645695	(0.246029 0.0141661 2.4581e-20)
1376	Ua	0	(0 0.0093083 0)	0.645727	(0.246029 0.0141661 2.4581e-20)
1377	Ua	0	(0 0.0093083 0)	0.645758	(0.246029 0.0141661 2.4581e-20)
1378	Ua	0	(0 0.0093083 0)	0.645788	(0.246029 0.0141661 2.4581e-20)
1379	Ua	0	(0 0.0093083 0)	0.645816	(0.246029 0.0141661 2.4581e-20)
1380	Ua	0	(0 0.0093083 0)	0.645844	(0.246029 0.0141661 2.4581e-20)
1381	Ua	0	(0 0.0093083 0)	0.645871	(0.246029 0.0141661 2.4581e-20)
1382	Ua	0	(0 0.0093083 0)	0.645897	(0.246029 0.0141661 2.4581e-20)
1383	Ua	0	(0 0.0093083 0)	0.645921	(0.246029 0.0141661 2.4581e-20)
1384	Ua	0	(0 0.0093083 0)	0.645945	(0.246029 0.0141661 2.4581e-20)
1385	Ua	0	(0 0.0093083 0)	0.645968	(0.246029 0.0141661 2.4581e-20)
1386	Ua	0	(0 0.0093083 0)	0.64599	(0.246029 0.0141661 2.4581e-20)
1387	Ua	0	(0 0.0093083 0)	0.646012	(0.246029 0.0141661 2.4581e-20)
1388	Ua	0	(0 0.0093083 0)	0.646032	(0.246029 0.0141661 2.4581e-20)
1389	Ua	0	(0 0.0093083 0)	0.646052	(0.246029 0.0141661 2.4581e-20)
1390	Ua	0	(0 0.0093083 0)	0.646071	(0.246029 0.0141661 2.4581e-20)
1391	Ua	0	(0 0.0093083 0)	0.646089	(0.246029 0.0141661 2.4581e-20)
1392	Ua	0	(0 0.0093083 0)	0.646107	(0.246029 0.0141661 2.4581e-20)
1393	Ua	0	(0 0.0093083 0)	0.646124	(0.246029 0.0141661 2.4581e-20)
1394	Ua	0	(0 0.0093083 0)	0.64614	(0.246029 0.0141661 2.4581e-20)
1395	Ua	0	(0 0.0093083 0)	0.646156	(0.246029 0.0141661 2.4581e-20)
1396	Ua	0	(0 0.0093083 0)	0.646171	(0.246029 0.0141661 2.4581e-20)
1397	Ua	0	(0 0.0093083 0)	0.646185	(0.246029 0.0141661 2.4581e-20)
1398	Ua	0	(0 0.0093083 0)	0.646199	(0.246029 0.0141661 2.4581e-20)
1399	Ua	0	(0 0.0093083 0)	0.646213	(0.246029 0.0141661 2.4581e-20)
1400	Ua	0	(0 0.0093083 0)	0.646225	(0.246029 0.0141661 2.4581e-20)
1401	Ua	0	(0 0.0093083 0)	0.646238	(0.246029 0.0141661 2.4581e-20)
1402	Ua	0	(0 0.0093083 0)	0.64625	(0.246029 0.0141661 2.4581e-20)
1403	Ua	0	(0 0.0093083 0)	0.646261	(0.246029 0.0141661 2.4581e-20)
1404	Ua	0	(0 0.0093083 0)	0.646272	(0.246029 0.0141661 2.4581e-20)
1405	Ua	0	(0 0.0093083 0)	0.646282	(0.246029 0.0141661 2.4581e-20)
1406	Ua	0	(0 0.0093083 0)	0.646292	(0.246029 0.0141661 2.4581e-20)
1407	Ua	0	(0 0.0093083 0)	0.646302	(0.246029 0.0141661 2.4581e-20)
1408	Ua	0	(0 0.0093083 0)	0.646311	(0.246029 0.0141661 2.4581e-20)
1409	Ua	0	(0 0.0093083 0)	0.64632	(0.246029 0.0141661 2.4581e-20)
1410	Ua	0	(0 0.0093083 0)	0.646328	(0.246029 0.0141661 2.4581e-20)
1411	Ua	0	(0 0.0093083 0)	0.646336	(0.246029 0.0141661 2.4581e-20)
1412	Ua	0	(0 0.0093083 0)	0.646344	(0.246029 0.0141661 2.4581e-20)
1413	Ua	0	(0 0.0093083 0)	0.646351	(0.246029 0.0141661 2.4581e-20)
1414	Ua	0	(0 0.0093083 0)	0.646358	(0.246029 0.0141661 2.4581e-20)
1415	Ua	0	(0 0.0093083 0)	0.646365	(0.246029 0.0141661 2.4581e-20)
1416	Ua	0	(0 0.0093083 0)	0.646371	(0.246029 0.0141661 2.4581e-20)
1417	Ua	0	(0 0.0093083 0)	0.646378	(0.246029 0.0141661 2.4581e-20)
1418	Ua	0	(0 0.0093083 0)	0.646383	(0.246029 0.0141661 2.4581e-20)
1419	Ua	0	(0 0.0093083 0)	0.646389	(0.246029 0.0141661 2.4581e-20)
1420	Ua	0	(0 0.0093083 0)	0.646394	(0.246029 0.0141661 2.4581e-20)
1421	Ua	0	(0 0.0093083 0)	0.646399	(0.246029 0.0141661 2.4581e-20)
1422	Ua	0	(0 0.0093083 0)	0.646404	(0.246029 0.0141661 2.4581e-20)
1423	Ua	0	(0 0.0093083 0)	0.646409	(0.246029 0.0141661 2.4581e-20)
1424	Ua	0	(0 0.0093083 0)	0.646413	(0.246029 0.0141661 2.4581e-20)
1425	Ua	0	(0 0.0093083 0)	0.646417	(0.246029 0.0141661 2.4581e-20)
1426	Ua	0	(0 0.0093083 0)	0.646421	(0.246029 0.0141661 2.4581e-20)
1427	Ua	0	(0 0.0093083 0)	0.646425	(0.246029 0.0141661 2.4581e-20)
1428	Ua	0	(0 0.0093083 0)	0.646428	(0.246029 0.0141661 2.4581e-20)
1429	Ua	0	(0 0.0093083 0)	0.646431	(0.246029 0.0141661 2.4581e-20)
1430	Ua	0	(0 0.0093083 0)	0.646435	(0.246029 0.0141661 2.4581e-20)
1431	Ua	0	(0 0.0093083 0)	0.646437	(0.246029 0.0141661 2.4581e-20)
1432	Ua	0	(0 0.0093083 0)	0.64644	(0.246029 0.0141661 2.4581e-20)
1433	Ua	0	(0 0.0093083 0)	0.646443	(0.246029 0.0141661 2.4581e-20)
1434	Ua	0	(0 0.0093083 0)	0.646445	(0.246029 0.0141661 2.4581e-20)
1435	Ua	0	(0 0.0093083 0)	0.646448	(0.246029 0.0141661 2.4581e-20)
1436	Ua	0	(0 0.0093083 0)	0.64645	(0.246029 0.0141661 2.4581e-20)
1437	Ua	0	(0 0.0093083 0)	0.646452	(0.246029 0.0141661 2.4581e-20)
1438	Ua	0	(0 0.0093083 0)	0.646454	(0.246029 0.0141661 2.4581e-20)
1439	Ua	0	(0 0.0093083 0)	0.646455	(0.246029 0.0141661 2.4581e-20)
1440	Ua	0	(0 0.0093083 0)	0.646457	(0.246029 0.0141661 2.4581e-20)
1441	Ua	0	(0 0.0093083 0)	0.646458	(0.246029 0.0141661 2.4581e-20)
1442	Ua	0	(0 0.0093083 0)	0.64646	(0.246029 0.0141661 2.4581e-20)
1443	Ua	0	(0 0.0093083 0)	0.646461	(0.246029 0.0141661 2.4581e-20)
1444	Ua	0	(0 0.0093083 0)	0.646462	(0.246029 0.0141661 2.4581e-20)
1445	Ua	0	(0 0.0093083 0)	0.646463	(0.246029 0.0141661 2.4581e-20)
1446	Ua	0	(0 0.0093083 0)	0.646464	(0.246029 0.0141661 2.4581e-20)
1447	Ua	0	(0 0.0093083 0)	0.646465	(0.246029 0.0141661 2.4581e-20)
1448	Ua	0	(0 0.0093083 0)	0.646465	(0.246029 0.0141661 2.4581e-20)
1449	Ua	0	(0 0.0093083 0)	0.646466	(0.246029 0.0141661 2.4581e-20)
1450	Ua	0	(0 0.0093083 0)	0.646467	(0.246029 0.0141661 2.4581e-20)
1451	Ua	0	(0 0.0093083 0)	0.646467	(0.246029 0.0141661 2.4581e-20)
1452	Ua	0	(0 0.0093083 0)	0.646468	(0.246029 0.0141661 2.4581e-20)
1453	Ua	0	(0 0.0093083 0)	0.646468	(0.246029 0.0141661 2.4581e-20)
1454	Ua	0	(0 0.0093083 0)	0.646468	(0.246029 0.0141661 2.4581e-20)
1455	Ua	0	(0 0.0093083 0)	0.646468	(0.246029 0.0141661 2.4581e-20)
1456	Ua	0	(0 0.0093083 0)	0.646468	(0.246029 0.0141661 2.4581e-20)
1457	Ua	0	(0 0.0093083 0)	0.646468	(0.246029 0.0141661 2.4581e-20)
1458	Ua	0	(0 0.0093083 0)	0.646468	(0.246029 0.0141661 2.4581e-20)
1459	Ua	0	(0 0.0093083 0)	0.646468	(0.246029 0.0141661 2.4581e-20)
1460	Ua	0	(0 0.0093083 0)	0.646468	(0.246029 0.0141661 2.4581e-20)
1461	Ua	0	(0 0.0093083 0)	0.646468	(0.246029 0.0141661 2.4581e-20)
1462	Ua	0	(0 0.0093083 0)	0.646468	(0.246029 0.0141661 2.4581e-20)
1463	Ua	0	(0 0.0093083 0)	0.646467	(0.246029 0.0141661 2.4581e-20)
1464	Ua	0	(0 0.0093083 0)	0.646467	(0.246029 0.0141661 2.4581e-20)
1465	Ua	0	(0 0.0093083 0)	0.646467	(0.246029 0.0141661 2.4581e-20)
1466	Ua	0	(0 0.0093083 0)	0.646466	(0.246029 0.0141661 2.4581e-20)
1467	Ua	0	(0 0.0093083 0)	0.646466	(0.246029 0.0141661 2.4581e-20)
1468	Ua	0	(0 0.0093083 0)	0.646465	(0.246029 0.0141661 2.4581e-20)
1469	Ua	0	(0 0.0093083 0)	0.646465	(0.246029 0.0141661 2.4581e-20)
1470	Ua	0	(0 0.0093083 0)	0.646464	(0.246029 0.0141661 2.4581e-20)
1471	Ua	0	(0 0.0093083 0)	0.646464	(0.246029 0.0141661 2.4581e-20)
1472	Ua	0	(0 0.0093083 0)	0.646463	(0.246029 0.0141661 2.4581e-20)
1473	Ua	0	(0 0.0093083 0)	0.646462	(0.246029 0.0141661 2.4581e-20)
1474	Ua	0	(0 0.0093083 0)	0.646462	(0.246029 0.0141661 2.4581e-20)
1475	Ua	0	(0 0.0093083 0)	0.646461	(0.246029 0.0141661 2.4581e-20)
1476	Ua	0	(0 0.0093083 0)	0.64646	(0.246029 0.0141661 2.4581e-20)
1477	Ua	0	(0 0.0093083 0)	0.646459	(0.246029 0.0141661 2.4581e-20)
1478	Ua	0	(0 0.0093083 0)	0.646458	(0.246029 0.0141661 2.4581e-20)
1479	Ua	0	(0 0.0093083 0)	0.646458	(0.246029 0.0141661 2.4581e-20)
1480	Ua	0	(0 0.0093083 0)	0.646457	(0.246029 0.0141661 2.4581e-20)
1481	Ua	0	(0 0.0093083 0)	0.646456	(0.246029 0.0141661 2.4581e-20)
1482	Ua	0	(0 0.0093083 0)	0.646455	(0.246029 0.0141661 2.4581e-20)
1483	Ua	0	(0 0.0093083 0)	0.646454	(0.246029 0.0141661 2.4581e-20)
1484	Ua	0	(0 0.0093083 0)	0.646453	(0.246029 0.0141661 2.4581e-20)
1485	Ua	0	(0 0.0093083 0)	0.646452	(0.246029 0.0141661 2.4581e-20)
1486	Ua	0	(0 0.0093083 0)	0.646451	(0.246029 0.0141661 2.4581e-20)
1487	Ua	0	(0 0.0093083 0)	0.64645	(0.246029 0.0141661 2.4581e-20)
1488	Ua	0	(0 0.0093083 0)	0.646449	(0.246029 0.0141661 2.4581e-20)
1489	Ua	0	(0 0.0093083 0)	0.646448	(0.246029 0.0141661 2.4581e-20)
1490	Ua	0	(0 0.0093083 0)	0.646447	(0.246029 0.0141661 2.4581e-20)
1491	Ua	0	(0 0.0093083 0)	0.646447	(0.246029 0.0141661 2.4581e-20)
1492	Ua	0	(0 0.0093083 0)	0.646445	(0.246029 0.0141661 2.4581e-20)
1493	Ua	0	(0 0.0093083 0)	0.646444	(0.246029 0.0141661 2.4581e-20)
1494	Ua	0	(0 0.0093083 0)	0.646443	(0.246029 0.0141661 2.4581e-20)
1495	Ua	0	(0 0.0093083 0)	0.646442	(0.246029 0.0141661 2.4581e-20)
1496	Ua	0	(0 0.0093083 0)	0.646441	(0.246029 0.0141661 2.4581e-20)
1497	Ua	0	(0 0.0093083 0)	0.64644	(0.246029 0.0141661 2.4581e-20)
1498	Ua	0	(0 0.0093083 0)	0.646439	(0.246029 0.0141661 2.4581e-20)
1499	Ua	0	(0 0.0093083 0)	0.646438	(0.246029 0.0141661 2.4581e-20)
1500	Ua	0	(0 0.0093083 0)	0.646437	(0.246029 0.0141661 2.4581e-20)
1501	Ua	0	(0 0.0093083 0)	0.646436	(0.246029 0.0141661 2.4581e-20)
1502	Ua	0	(0 0.0093083 0)	0.646435	(0.246029 0.0141661 2.4581e-20)
1503	Ua	0	(0 0.0093083 0)	0.646434	(0.246029 0.0141661 2.4581e-20)
1504	Ua	0	(0 0.0093083 0)	0.646433	(0.246029 0.0141661 2.4581e-20)
1505	Ua	0	(0 0.0093083 0)	0.646432	(0.246029 0.0141661 2.4581e-20)
1506	Ua	0	(0 0.0093083 0)	0.646431	(0.246029 0.0141661 2.4581e-20)
1507	Ua	0	(0 0.0093083 0)	0.64643	(0.246029 0.0141661 2.4581e-20)
1508	Ua	0	(0 0.0093083 0)	0.646429	(0.246029 0.0141661 2.4581e-20)
1509	Ua	0	(0 0.0093083 0)	0.646428	(0.246029 0.0141661 2.4581e-20)
1510	Ua	0	(0 0.0093083 0)	0.646427	(0.246029 0.0141661 2.4581e-20)
1511	Ua	0	(0 0.0093083 0)	0.646426	(0.246029 0.0141661 2.4581e-20)
1512	Ua	0	(0 0.0093083 0)	0.646425	(0.246029 0.0141661 2.4581e-20)
1513	Ua	0	(0 0.0093083 0)	0.646424	(0.246029 0.0141661 2.4581e-20)
1514	Ua	0	(0 0.0093083 0)	0.646423	(0.246029 0.0141661 2.4581e-20)
1515	Ua	0	(0 0.0093083 0)	0.646422	(0.246029 0.0141661 2.4581e-20)
1516	Ua	0	(0 0.0093083 0)	0.646421	(0.246029 0.0141661 2.4581e-20)
1517	Ua	0	(0 0.0093083 0)	0.646419	(0.246029 0.0141661 2.4581e-20)
1518	Ua	0	(0 0.0093083 0)	0.646418	(0.246029 0.0141661 2.4581e-20)
1519	Ua	0	(0 0.0093083 0)	0.646417	(0.246029 0.0141661 2.4581e-20)
1520	Ua	0	(0 0.0093083 0)	0.646416	(0.246029 0.0141661 2.4581e-20)
1521	Ua	0	(0 0.0093083 0)	0.646415	(0.246029 0.0141661 2.4581e-20)
1522	Ua	0	(0 0.0093083 0)	0.646414	(0.246029 0.0141661 2.4581e-20)
1523	Ua	0	(0 0.0093083 0)	0.646413	(0.246029 0.0141661 2.4581e-20)
1524	Ua	0	(0 0.0093083 0)	0.646412	(0.246029 0.0141661 2.4581e-20)
1525	Ua	0	(0 0.0093083 0)	0.646411	(0.246029 0.0141661 2.4581e-20)
1526	Ua	0	(0 0.0093083 0)	0.64641	(0.246029 0.0141661 2.4581e-20)
1527	Ua	0	(0 0.0093083 0)	0.64641	(0.246029 0.0141661 2.4581e-20)
1528	Ua	0	(0 0.0093083 0)	0.646409	(0.246029 0.0141661 2.4581e-20)
1529	Ua	0	(0 0.0093083 0)	0.646408	(0.246029 0.0141661 2.4581e-20)
1530	Ua	0	(0 0.0093083 0)	0.646407	(0.246029 0.0141661 2.4581e-20)
1531	Ua	0	(0 0.0093083 0)	0.646406	(0.246029 0.0141661 2.4581e-20)
1532	Ua	0	(0 0.0093083 0)	0.646405	(0.246029 0.0141661 2.4581e-20)
1533	Ua	0	(0 0.0093083 0)	0.646404	(0.246029 0.0141661 2.4581e-20)
1534	Ua	0	(0 0.0093083 0)	0.646403	(0.246029 0.0141661 2.4581e-20)
1535	Ua	0	(0 0.0093083 0)	0.646402	(0.246029 0.0141661 2.4581e-20)
1536	Ua	0	(0 0.0093083 0)	0.646401	(0.246029 0.0141661 2.4581e-20)
1537	Ua	0	(0 0.0093083 0)	0.6464	(0.246029 0.0141661 2.4581e-20)
1538	Ua	0	(0 0.0093083 0)	0.646399	(0.246029 0.0141661 2.4581e-20)
1539	Ua	0	(0 0.0093083 0)	0.646398	(0.246029 0.0141661 2.4581e-20)
1540	Ua	0	(0 0.0093083 0)	0.646398	(0.246029 0.0141661 2.4581e-20)
1541	Ua	0	(0 0.0093083 0)	0.646397	(0.246029 0.0141661 2.4581e-20)
1542	Ua	0	(0 0.0093083 0)	0.646396	(0.246029 0.0141661 2.4581e-20)
1543	Ua	0	(0 0.0093083 0)	0.646395	(0.246029 0.0141661 2.4581e-20)
1544	Ua	0	(0 0.0093083 0)	0.646394	(0.246029 0.0141661 2.4581e-20)
1545	Ua	0	(0 0.0093083 0)	0.646393	(0.246029 0.0141661 2.4581e-20)
1546	Ua	0	(0 0.0093083 0)	0.646392	(0.246029 0.0141661 2.4581e-20)
1547	Ua	0	(0 0.0093083 0)	0.646392	(0.246029 0.0141661 2.4581e-20)
1548	Ua	0	(0 0.0093083 0)	0.646391	(0.246029 0.0141661 2.4581e-20)
1549	Ua	0	(0 0.0093083 0)	0.64639	(0.246029 0.0141661 2.4581e-20)
1550	Ua	0	(0 0.0093083 0)	0.646389	(0.246029 0.0141661 2.4581e-20)
1551	Ua	0	(0 0.0093083 0)	0.646388	(0.246029 0.0141661 2.4581e-20)
1552	Ua	0	(0 0.0093083 0)	0.646388	(0.246029 0.0141661 2.4581e-20)
1553	Ua	0	(0 0.0093083 0)	0.646387	(0.246029 0.0141661 2.4581e-20)
1554	Ua	0	(0 0.0093083 0)	0.646386	(0.246029 0.0141661 2.4581e-20)
1555	Ua	0	(0 0.0093083 0)	0.646385	(0.246029 0.0141661 2.4581e-20)
1556	Ua	0	(0 0.0093083 0)	0.646385	(0.246029 0.0141661 2.4581e-20)
1557	Ua	0	(0 0.0093083 0)	0.646384	(0.246029 0.0141661 2.4581e-20)
1558	Ua	0	(0 0.0093083 0)	0.646383	(0.246029 0.0141661 2.4581e-20)
1559	Ua	0	(0 0.0093083 0)	0.646382	(0.246029 0.0141661 2.4581e-20)
1560	Ua	0	(0 0.0093083 0)	0.646382	(0.246029 0.0141661 2.4581e-20)
1561	Ua	0	(0 0.0093083 0)	0.646381	(0.246029 0.0141661 2.4581e-20)
1562	Ua	0	(0 0.0093083 0)	0.64638	(0.246029 0.0141661 2.4581e-20)
1563	Ua	0	(0 0.0093083 0)	0.64638	(0.246029 0.0141661 2.4581e-20)
1564	Ua	0	(0 0.0093083 0)	0.646379	(0.246029 0.0141661 2.4581e-20)
1565	Ua	0	(0 0.0093083 0)	0.646378	(0.246029 0.0141661 2.4581e-20)
1566	Ua	0	(0 0.0093083 0)	0.646378	(0.246029 0.0141661 2.4581e-20)
1567	Ua	0	(0 0.0093083 0)	0.646377	(0.246029 0.0141661 2.4581e-20)
1568	Ua	0	(0 0.0093083 0)	0.646376	(0.246029 0.0141661 2.4581e-20)
1569	Ua	0	(0 0.0093083 0)	0.646376	(0.246029 0.0141661 2.4581e-20)
1570	Ua	0	(0 0.0093083 0)	0.646375	(0.246029 0.0141661 2.4581e-20)
1571	Ua	0	(0 0.0093083 0)	0.646374	(0.246029 0.0141661 2.4581e-20)
1572	Ua	0	(0 0.0093083 0)	0.646374	(0.246029 0.0141661 2.4581e-20)
1573	Ua	0	(0 0.0093083 0)	0.646373	(0.246029 0.0141661 2.4581e-20)
1574	Ua	0	(0 0.0093083 0)	0.646372	(0.246029 0.0141661 2.4581e-20)
1575	Ua	0	(0 0.0093083 0)	0.646372	(0.246029 0.0141661 2.4581e-20)
1576	Ua	0	(0 0.0093083 0)	0.646371	(0.246029 0.0141661 2.4581e-20)
1577	Ua	0	(0 0.0093083 0)	0.646371	(0.246029 0.0141661 2.4581e-20)
1578	Ua	0	(0 0.0093083 0)	0.64637	(0.246029 0.0141661 2.4581e-20)
1579	Ua	0	(0 0.0093083 0)	0.646369	(0.246029 0.0141661 2.4581e-20)
1580	Ua	0	(0 0.0093083 0)	0.646369	(0.246029 0.0141661 2.4581e-20)
1581	Ua	0	(0 0.0093083 0)	0.646368	(0.246029 0.0141661 2.4581e-20)
1582	Ua	0	(0 0.0093083 0)	0.646368	(0.246029 0.0141661 2.4581e-20)
1583	Ua	0	(0 0.0093083 0)	0.646367	(0.246029 0.0141661 2.4581e-20)
1584	Ua	0	(0 0.0093083 0)	0.646367	(0.246029 0.0141661 2.4581e-20)
1585	Ua	0	(0 0.0093083 0)	0.646366	(0.246029 0.0141661 2.4581e-20)
1586	Ua	0	(0 0.0093083 0)	0.646366	(0.246029 0.0141661 2.4581e-20)
1587	Ua	0	(0 0.0093083 0)	0.646365	(0.246029 0.0141661 2.4581e-20)
1588	Ua	0	(0 0.0093083 0)	0.646365	(0.246029 0.0141661 2.4581e-20)
1589	Ua	0	(0 0.0093083 0)	0.646364	(0.246029 0.0141661 2.4581e-20)
1590	Ua	0	(0 0.0093083 0)	0.646364	(0.246029 0.0141661 2.4581e-20)
1591	Ua	0	(0 0.0093083 0)	0.646363	(0.246029 0.0141661 2.4581e-20)
1592	Ua	0	(0 0.0093083 0)	0.646363	(0.246029 0.0141661 2.4581e-20)
1593	Ua	0	(0 0.0093083 0)	0.646362	(0.246029 0.0141661 2.4581e-20)
1594	Ua	0	(0 0.0093083 0)	0.646362	(0.246029 0.0141661 2.4581e-20)
1595	Ua	0	(0 0.0093083 0)	0.646361	(0.246029 0.0141661 2.4581e-20)
1596	Ua	0	(0 0.0093083 0)	0.646361	(0.246029 0.0141661 2.4581e-20)
1597	Ua	0	(0 0.0093083 0)	0.64636	(0.246029 0.0141661 2.4581e-20)
1598	Ua	0	(0 0.0093083 0)	0.64636	(0.246029 0.0141661 2.4581e-20)
1599	Ua	0	(0 0.0093083 0)	0.646359	(0.246029 0.0141661 2.4581e-20)
1600	Ua	0	(0 0.0093083 0)	0.646359	(0.246029 0.0141661 2.4581e-20)
1601	Ua	0	(0 0.0093083 0)	0.646358	(0.246029 0.0141661 2.4581e-20)
1602	Ua	0	(0 0.0093083 0)	0.646358	(0.246029 0.0141661 2.4581e-20)
1603	Ua	0	(0 0.0093083 0)	0.646358	(0.246029 0.0141661 2.4581e-20)
1604	Ua	0	(0 0.0093083 0)	0.646357	(0.246029 0.0141661 2.4581e-20)
1605	Ua	0	(0 0.0093083 0)	0.646357	(0.246029 0.0141661 2.4581e-20)
1606	Ua	0	(0 0.0093083 0)	0.646356	(0.246029 0.0141661 2.4581e-20)
1607	Ua	0	(0 0.0093083 0)	0.646356	(0.246029 0.0141661 2.4581e-20)
1608	Ua	0	(0 0.0093083 0)	0.646355	(0.246029 0.0141661 2.4581e-20)
1609	Ua	0	(0 0.0093083 0)	0.646355	(0.246029 0.0141661 2.4581e-20)
